Datetime,Tweet Id,text,usernames,Stomach,Place,text_lemme,top_emotion,top_emotion_score,second_emotion,second_emotion_score,third_emotion,third_emotion_score
2022-04-11 06:53:21 + 00:00,1.51E+18,"The head of the East (self-proclaimed) also reached the point of begging due to the Shanghai epidemic. The
 Shanghai epidemic, the closure of the city, chives https://t.co/m14DngibHL",nyuyldsysv2ux68,,,head east self proclaimed reached point begging shanghai epidemic the shanghai epidemic closure city chive http t m14dngibhl,approval,0.953468263,realization,0.029887766,neutral,0.007220964
2022-04-11 06:34:52 + 00:00,1.51E+18,"Another Shanghainese shouted “Down with the Communist Party!” “Defeat Xi Jinping!” Swearing at the CCP! As a result of the CCP's closure policy due to the CCP's epidemic, many Shanghainese felt forced to die. In anger, many people stopped putting up with it, publicly cursing the CCP! If the CCP's stabilizing system is unable to be suppressed, am I afraid an anti-communist revolution will break out on the mainland? 
Source: Radio Liberty Asia (April 7, 2022) https://t.co/Mb1cTWitLl",roclove 2020,,,shanghainese shouted “ down communist party ! ” “ defeat xi jinping ! ” swearing ccp ! result ccp s closure policy ccp s epidemic shanghainese felt forced die anger people stopped putting publicly cursing ccp ! ccp s stabilizing unable suppressed afraid anti communist revolution break mainland source radio liberty asia april 7 2022 http t mb1ctwitll,admiration,0.994610429,approval,0.001297005,neutral,0.001012391
2022-04-11 06:27:38 + 00:00,1.51E+18,"🌶️ The Spiced has' expected '🌶️

 I love you, China but it's definitely not CPC

 Foreign Ministry spokesman Zhao Lijian, who said, “If you can live in China during the fight against the epidemic, just steal the fun.” 
In fact, the elderly were locked out of their homes and begging on the streets; those who got sick were abandoned by ambulances; the elderly committed suicide at home; passers-by convulsed and called 120 and 110... The

 Communist Party of China's Zhao Lijian closed down the city CCP
 https://t.co/gYlehfrsrY",cindyg764,,,🌶️ spiced expected 🌶️ love china s definitely cpc foreign ministry spokesman zhao lijian said “ if live china fight epidemic steal fun ” in fact elderly locked home begging street got sick abandoned ambulance elderly committed suicide home passer convulsed called 120 110 the communist party china s zhao lijian closed city ccp http t gylehfrsry,neutral,0.779754043,disappointment,0.121746078,sadness,0.041324679
2022-04-11 06:23:06 + 00:00,1.51E+18,"@usahanablanc My colleague: I think there will be 500 cases today! 
Then the people on the sidelines shouted terrible. The epidemic was so severe that they dared not even mention the closure of the city.",Pietro54741508,,,usahanablanc colleague think 500 case today ! then people sideline shouted terrible epidemic severe dared mention closure city,fear,0.958826244,sadness,0.020855477,neutral,0.004492403
2022-04-11 06:14:51 + 00:00,1.51E+18,"@wanjunxie I have experienced firsthand that the people who started going over walls in 2019 were mainly reading investment research reports. At that time, no other domestic voices could be tolerated! All of the songs have been deleted! So there's no way to start rummaging through financial news! The 2020 Wuhan epidemic adheres to the spirit of believing that it is untrustworthy. The supplies that have been stored for 4 months and all kinds of medicines have been stored for 4 months! I was able to spend my time safely. There wasn't a single phone call from the community during this period! The supplies are just delivering some rotten potatoes! As a result, the closure of the city ended",ty66851124,,,wanjunxie experienced firsthand people started going wall 2019 mainly reading investment research report time domestic voice tolerated ! song deleted ! s way start rummaging financial news ! 2020 wuhan epidemic adheres spirit believing untrustworthy supply stored 4 month kind medicine stored 4 month ! able spend time safely wasn t single phone community period ! supply delivering rotten potato ! result closure city ended,approval,0.984313965,realization,0.011392442,neutral,0.001482346
2022-04-11 06:13:19 + 00:00,1.51E+18,"@ZH_mzghg Who wants the epidemic to continue, who wants the city to be closed down.",errrrrr74175555,,,zh mzghg want epidemic continue want city closed,annoyance,0.971869409,disapproval,0.017451575,neutral,0.003768503
2022-04-11 06:02:22 + 00:00,1.51E+18,"[News Highlights]
 🎈 US midterm elections hit the year,
 voters in the US reversed their bets on the Republican Party
 https://t.co/KSiVGhnbqx

 🎈 People's complaints from the closure of Shanghai are raging, and the
 Beijing epidemic is also heating up
.

 🎈
 Former Goldman Sachs executive convicted of stealing billions of “One Horse Fund”
 https://t.co/4i5iamNhnm https://t.co/NZD7CVojV8
 ______________________________________ https://t.co/fcv6hrjoqz",SanQ14621353,,,news highlight 🎈 midterm election hit year voter reversed bet republican party http t ksivghnbqx 🎈 people s complaint closure shanghai raging the beijing epidemic heating up 🎈 goldman sachs executive convicted stealing billion “ one horse fund ” http t 4i5iamnhnm http t nzd7cvojv8 http t fcv6hrjoqz,amusement,0.98749125,approval,0.004212801,neutral,0.004123798
2022-04-11 05:53:45 + 00:00,1.51E+18,@Jam79922967 It wasn't an epidemic during the Cultural Revolution either. It was an epidemic in Shanghai. It was all contained. You don't wear a mask when you go shopping. Who knows you tested positive negative. Many provinces and cities in China have been directly closed down because of people coming back from Shanghai! Do the people there want to live? Is this awesome? Let the people who closed down the city due to the epidemic come out and talk about how bad this is.,Y5qqld76g5sszL3,,,jam79922967 wasn t epidemic cultural revolution epidemic shanghai contained t wear mask shopping know tested positive negative province city china directly closed people coming shanghai ! people want live awesome let people closed city epidemic come talk bad,neutral,0.532424867,admiration,0.360460818,desire,0.030706519
2022-04-11 05:51:41 + 00:00,1.51E+18,Youth is healthy and not old: Analysis: Shanghainese people are dissatisfied with the closure of the city and the epidemic testing Beijing's leadership https://t.co/3cIE0AoCiU,Unoldlin,,,youth healthy old analysis shanghainese people dissatisfied closure city epidemic testing beijing s leadership http t 3cie0aociu,approval,0.958135962,disapproval,0.017152656,neutral,0.013771134
2022-04-11 05:47:25 + 00:00,1.51E+18,"@linyujing @LiYing_2015 This article is stinky. Is uniting up and trusting the government making us learn from those few old comrades who didn't wear masks before the pandemic? At the end of March, they said there would be no closure of the city; now there is already a famine. This is the final word of the news broadcast https://t.co/dv9icowk1s",RocketCrouch,,,linyujing liying 2015 article stinky uniting trusting government making learn old comrade t wear mask pandemic end march said closure city famine final word news broadcast http t dv9icowk1s,approval,0.533095956,realization,0.429756492,neutral,0.02555621
2022-04-11 05:28:13 + 00:00,1.51E+18,"A Shanghainese in the Putuo district of mainland Shanghai was outraged by the city closure policy and began to curse the CCP government. When forced to die, the people will revolt! In terms of epidemic prevention, many countries have already adopted “measures to coexist with the virus”, but they have increased the vaccination rate to stabilize the epidemic. However, the CCP still persists in its clean-up policy, and Shanghai has been closed down! The CCP once claimed that its clean-up measures were superior to Western countries, but now this has become the CCP's weakness",roclove 2020,,,shanghainese putuo district mainland shanghai outraged city closure policy began curse ccp government forced die people revolt ! term epidemic prevention country adopted “ measure coexist virus ” increased vaccination rate stabilize epidemic ccp persists clean policy shanghai closed down ! ccp claimed clean measure superior western country ccp s weakness,anger,0.980205655,approval,0.006727423,neutral,0.005303478
2022-04-11 05:22:46 + 00:00,1.51E+18,"I actually caught you 😏

 Original text: China has no limits! Surprised at Shanghai's Fengcheng Intersection: Preventing Citizens

 from Escaping
 https://t.co/AESUB6qSzD ●Source: Member 271829
 Shanghai Life Detector China Outbreak LIHKG",lihkg_forum,,,actually caught 😏 original text china limit ! surprised shanghai s fengcheng intersection preventing citizen escaping http t aesub6qszd ●source member 271829 shanghai life detector china outbreak lihkg,realization,0.99461478,excitement,0.003323964,surprise,0.000307548
2022-04-11 05:21:16 + 00:00,1.51E+18,Famous Little Pink Screenwriter Desperately Went An Old Father and Mother Were Tekken by the CCP | 66 | CCP | Epidemic Prevention | Tekken | Wuhan Epidemic | TV Series | Together | Screenwriters | Liposuction | Circle of Friends | Parents | China | Famous Writers | The Closure of Shanghai | Voice of Hope https://t.co/Xo9WRbwunH,lixing59626893,,,famous little pink screenwriter desperately went old father mother tekken ccp | 66 | ccp | epidemic prevention | tekken | wuhan epidemic | tv series | | screenwriter | liposuction | circle friend | parent | china | famous writer | closure shanghai | voice hope http t xo9wrbwunh,optimism,0.786906421,desire,0.202819765,neutral,0.002722252
