Datetime,Tweet Id,text,usernames,Stomach,Place
2022-04-19 03:59:21 + 00:00,1516265169231433728,"@RadiantHK A lot of people think that they can make a lot of money by returning home and owning themselves; the ones they recognize are even from the 90s. Over the years, I told them that something was going to happen in China. No one believed it. Starting with the epidemic the year before, many people praised precision epidemic prevention and mocked Britain's national immunization and mocked America's chaos. But these people went abroad to school. At the beginning of the day, I feel that the closure of the city is necessary. The Chinese are short-sighted; they only know that they want money. When they get involved in their thoughts, they basically think that they are ludicrous, foolish, and have no true faith.",sAPU17838578,,
2022-04-19 03:51:55 + 00:00,1516263297125089282,"White Cultural Revolution 1.0 = (Red Cultural Revolution 2.0)

 Neighborhood Committee = Revolutionary Committee

 Epidemic

 Closure = Wendou Wushu

 Dynamics Must Be Clear = Loyal to Chairman Mao,

 White (Epidemic) = Red (Mao Thought) Clean

 Up American Agents

 ｜｜ Clean

 Up Soviet Agents

 Mao Animal Livestock Was Incapable of Breaking Bad, I'm not happy 

Admittedly, Idiot has a bad intellect and got into trouble

...",8964_Tank_Man,,
2022-04-19 03:36:48 + 00:00,1516259492677455872,"The closure of the Shanghai
 epidemic disaster and the elimination of the epidemic is only a means to get rid of your wealth and achieve common prosperity is the goal
 when you run out of money will naturally lift the blockage~~",NovoiceNoChange,,
2022-04-19 03:35:16 + 00:00,1516259106398830596,"Under the epidemic, it's not just children who have no idea how to communicate and interact with people because they stay at home for a long time, and mothers who take care of their children at 24 hours are unable to “discharge” and fall into a vicious cycle of emotion. When the city closure and school blockade have a negative impact on parents/caregivers, the negative effects have been particularly severe on mothers, single-parent families, low-income families, and families with SEN children. So how did families with young children in Hong Kong survive the epidemic for two and a half years...",Initium news,,
2022-04-19 03:19:06 + 00:00,1516255038506606593,"Shanghainese people put up their patience to the limit, and the CCP set the 20th as the inflection point for unblocking (picture/video): Since the outbreak of the epidemic in mid-March in Shanghai, some regions have been blocked for more than a month. Under the authorities' practices of ignoring people's livelihood and the economy, people's patience has also reached its limit. https://t.co/hHDR6bXYhE The closure of the city of Shanghai aboluobl@gmail.com https://t.co/U6Qw9jDTS9",Aboluowang,,
2022-04-19 03:12:43 + 00:00,1516253432465735687,"@YANGZHONGWEI2 Looking at it at this stage, it's impossible for Shanghai to be cleared. Community residents at all levels of government and community in Shanghai are silently resisting the current epidemic prevention policy. The central government jumped, and the top party and government leaders in Shanghai were so furious that there was nothing they could do. Because the epidemic has been over two years, Shanghai has never had a plan to close the city. It believes that precise prevention and control is the most scientific, safest, most economical, and reasonable measure. This is already the consensus of all levels of government in Shanghai. Shanghai believes its finances are being plentiful ⬇️",ggjm10544118,,
2022-04-19 03:11:40 + 00:00,1516253168153559049,"Wuhu in Anhui was closed down in the middle of the night due to the epidemic, and citizens spent the night shopping for supplies. An additional positive case was reported on April 16, and the CCP immediately announced that it would implement “static management” for the main urban area starting at 4 a.m. on the 17th. Citizens went to vegetable markets and supermarkets overnight to buy until 3 a.m., when the crowds returned uninterrupted. https://t.co/0wgfTm7zu6",O1xNS,,
2022-04-19 02:55:16 + 00:00,1516249041809866753,"@SHFb7mNKTeTIKfb did the closure of the Nima epidemic not only make money, but also made chives grow so many small chives? Satisfied the emperor's interest, and also cultivated the leeks? 🤣 It doesn't matter who my parents are; they all locked me up in the neighborhood to make small chives. At least for those few minutes, no one would shout hungry; they just shouted cool 🤣",XXSXDC,,
2022-04-19 01:39:55 + 00:00,1516230077042020357,"When Australia closed down the city, I mentioned that once the lockdown period is extended, society will return to a jungle society. Ordinary people lose their livelihood channels and social allowances. If thieves and robbers have no income or even food for three months, vicious criminal cases will be frequent. Especially when the police are busy with other things, when they push people off a balcony and a river is treated as suicide, and when dead bodies detect the virus all count in the death count from the epidemic...",HNJHJ,,
2022-04-19 01:26:50 + 00:00,1516226783636455424,"@fangshimin Regional leaders who couldn't close the city without the epidemic all died in a hurry why don't we have any cases, why don't we have a chance to close down the city, how can I show loyalty to the Holy Father?",3ttnqpbrmr9vtxi,,
2022-04-19 01:20:01 + 00:00,1516225071245041664,"Carry your own beauty helper Braun mini shaver at any time. As the epidemic heats up, many regions have been closed down. Even if you are quarantined at home, you need to stay as clean and handsome as Wang Jia Er! 😎 EasyFa International EasyFa Agent Covid Shaver Cool Clear Handsomegay https://t.co/RMs9QoLYLF",e8daili,,
2022-04-19 01:14:56 + 00:00,1516223790996332547,"After the 30-day blockade of the Changchun epidemic was lifted, visiting the supermarket vegetable area has become a “vegetable field” https://t.co/nBho0edgQc",Huakexinwen,,
2022-04-19 01:14:54 + 00:00,1516223781580115970,"After the 30-day blockade of the Changchun epidemic was lifted, visiting the supermarket vegetable area has become a “vegetable field” https://t.co/Bi0lskrKmp",nwen_net,,
2022-04-19 01:12:07 + 00:00,1516223081639211010,@dajiyuan there will be no closure of the city at the beginning. Serious illness will be treated seriously; mild cases will be treated lightly or treated at home. The people will never be abused to look like what they are today. The regime despises the people. The regime also uses the epidemic to corrupt and falsify. New China has no democracy at all. The whole process of democracy created by the front actors has been thoroughly exposed in the Shanghai disaster today,Justins1921,,
2022-04-19 00:54:03 + 00:00,1516218534732636160,There was no immediate closure of the city; severe illness was treated seriously; mild illness was treated lightly or treated at home. The people would never be abused to become what they are today. The regime did not respect the people; the regime also used the epidemic to corrupt and falsify it. New China had no democracy at all. The whole process of democracy created by the previous players was thoroughly exposed in the Shanghai disaster today,Justins1921,,
2022-04-19 00:42:37 + 00:00,1516215658220036098,"After the 30-day blockade of the Changchun epidemic was lifted, visiting the supermarket vegetable section has become a “vegetable field” https://t.co/c4YKw0CgoT",Jun9089,,
2022-04-19 00:32:57 + 00:00,1516213226937233408,"🔥 Watch the live broadcast 👉 https://t.co/ckOBLWbxWh

 🔥💥 Since the outbreak of the epidemic, the closure of the city, all nucleic acid, and square hospitals have become the standard model for epidemic prevention in mainland China. Recently, Shanghai has continuously revealed the environmental problems of Fangxing Hospital. A video recording of a phone call from a person in charge of the Shanghai Center for Disease Control and Prevention was leaked recently, claiming that the environment at Fangxing Hospital was “hopeless.” What are the specific problems with Fangxian Hospital in China? [Health 1+1] https://t.co/3TymoH20cC",zhihui999,,
