Datetime,Tweet Id,text,usernames,Coordinates,Place
2020/3-07 07:36:28 + 00:00,1236193986844319744,"@Doitdone1 @dofunfood1 @lbl08277395 @777Kingmoney777 @VOAChinese haha, China reported the US outbreak on January 3 and closed down the city on January 23. What has the US been doing for over a month? Watch the fire from across the shore and read jokes? Up to now, 2,000 cases have not been detected, and it has not yet been clarified who will be tested, the testing standards, how to pay, and the cases are not counted. OK, they're all Chinese pots",Uanon,,
2020/3-07 07:23:09 + 00:00,1236190634643345409,"The revolution of the times “After the COVID-19 outbreak in China, many places once implemented measures such as city closures, road closures, and work stoppages. The retail market was in shambles, and many stores were severely damaged, and even faced collapse. Following on from the 13th Bank of Guangzhou in Guangdong, Guangzhou, the New China Building Clothing Mall, Shenzhen and even Shenyang, merchants have taken to the streets to demand rent reductions and returns. Some people have clashed with the police for a period of time.”",AntKuga,,
2020/3-07 06:44:51 + 00:00,1236180997051301888,"@asxiadfkes @sanzhao41 When the epidemic first broke out and the city wasn't closed down, the bus drivers told me that I was wearing a mask made people feel anxious",wiyztygnrbgtdlc,,
2020/3-07 06:29:44 + 00:00,1236177194889515009,"Xi Jinping himself bears an unshirkable responsibility for the rapid spread of the epidemic, because he “personally directed and personally deployed” China's response to the epidemic with “fixed authority”, which included controlling public opinion, blocking information, and carrying out misleading propaganda, leading to a world-class disaster — tens of thousands of Chinese citizens, including thousands of medical workers, were infected with the virus without their knowledge, and hastily implemented so-called city closures and road closures after the outbreak of the epidemic",XiaoLao11,,
2020/3-07 06:15:45 + 00:00,1236173671829565441,"@dofunfood1 @lbl08277395 @777Kingmoney777 @VOAChinese laugh to death, I've said before that experts now think the original limited human transmission was a decision mistake. 
I'm not asking the government to put all of its energy into it, but at least the government isn't single-threaded, right? The emergence of an unknown infectious disease in the country itself should be taken seriously. 
No China is fast 😂 Do you know it's only been a few days since the Italian epidemic spread to the closure of the city? How many days did it take for the US to go from community transmission to national mobilization of congressional funding, compare?",Doitdone1,,
2020/3-07 05:41:26 + 00:00,1236165036093198337,"@newxinsheng Everyone cursed China for China's poor handling. At the end, they only meant a closure of the city. Even Mount Vulcan can only be viewed by covering it up; other fraudulent reports are just as fraudulent. Shouldn't this curse me, who should I blame? This wave of the epidemic should not have broken out in the first place.",EricxPalace,,
2020/3-07 05:19:47 + 00:00,1236159591341150209,"Since the outbreak of the epidemic, you have been hostile to China, withdrawing and banning the entry of Chinese people. So-called aid delays have not been realized. Instead, they have discredited people everywhere and made allegations about the closure of the city's human rights. After the US escaped disaster, are you also saying that China does not provide data, making it more difficult to prevent the spread of the epidemic? Let go of your damn falsehood and arrogance first, and put on that damn mask!",Horusinsight,,
2020/3-07 05:17:32 + 00:00,1236159023491276801,"
Italy became the country with the worst epidemic in Europe. The Italian government released data on the 6th. 778 new confirmed cases and 49 new deaths were added in 24 hours. The total number of confirmed cases reached 4,636 cases and 197 deaths. The number of deaths was only second only to the closure of the cities of China and Italy. Italian lawmakers scolded anti-civilization and anti-tradition

. Italians even marched on the streets to want free
 schools to stop, and the Italian people went to the streets to party for death 🤔

 https://t.co/2YC2UQysKY",Rengongmeng,,
2020/3-07 04:16:38 + 00:00,1236143697928077312,@zhanglucy88 why are you thankful? Are you thankful for delaying the pandemic? Thankful for the closure of the city?,TGYD1989,,
2020/3-07 04:10:40 + 00:00,1236142195796832257,"@dofunfood1 @lbl08277395 @777Kingmoney777 @VOAChinese I'm sorry, the 14-day incubation period is the longest (with the exception of a few cases where there are 20 days or more), and most people will definitely get sick within seven or eight days. 
I'm sorry, I need it, but how many days will it take for your country to prepare? It was only 2 days until the closure of the city that a dispatch meeting was held and an epidemic prevention and control team was set up. Only after that did the country mobilize. How many days have passed since Xi Jinping personally directed it?",Doitdone1,,
2020/3-07 03:58:52 + 00:00,1236139226879496194,"@CherryL10955185 @yu70457224 @VOAChinese I don't mean the city will be closed down as soon as a virus is discovered; can the Chinese people only think of a blockade and ban this kind of method? When a virus is discovered, if there is a channel that can be reported immediately, the government also chose to deal with it immediately instead of pressurizing the news (has Li Wenliang been forgotten now?) Will this still be the case now if we identify early infected people and contacts, convey the concept of epidemic prevention to the public without rain, and immediately begin planning the Wuhan medical system to deal with the epidemic?",Akaiharuka,,
2020/3-07 03:44:05 + 00:00,1236135503713325061,"and more time to prepare supplies. On the night of the closure of the city, more than 5 million people who may have been infected flowed out, causing the intensity and speed of the epidemic. 9. People's livelihood was not done well before the closure of the city. 10. The concentrated outbreak prevented medical treatment from keeping up, leading to an increase in deaths. 11. In the beginning, some countries were not allowed to interrupt navigation, exacerbating the spread of the epidemic overseas. 
There's more. The night was deep and the exposure was heavy. I washed and slept.",juanli324,,
2020/3-07 03:36:13 + 00:00,1236133527608905728,"Public opinion on the strict control of the COVID-19 pandemic, internal and external reports have provided a clear timeline. From the prevention and control requirements on January 7, instructions were issued on the 20th to confirm human transmission, and the closure of the city of Wuhan on the 23rd. The time it disappeared, the virus spread all over the world four times. Bureaucrats and experts who are singing and dancing have no good advice, and the local area has taken cover and lifted the lid. Emperor Tianhao did not tolerate poverty and disaster, and a great power's war against the epidemic could not eliminate evil and viruses. If nothing is done, another occurrence would be a catastrophe of extinction.",Searchalltruth,,
2020/3-07 03:30:58 + 00:00,1236132203827884033,"@rongjian1957 The people of the whole country are grateful to Wuhan, and the people of Time are grateful to Wuhan. The people of Wuhan are grateful for their great sacrifices in exchange for a huge victory in the war against the epidemic. The epidemic hasn't been brought under control yet. Wuhan is still closed down, people in Wuhan are still in jail, and people in Wuhan are still worried about the spread of the epidemic all over time...",LANDWICKEY,,
